timestamp,MVRV Z-Score,Price [USD]
1777161600000,0.841,78660
1777248000000,0.797,77373
1777334400000,0.761,76323
1777420800000,0.742,75745
1777507200000,0.761,76310
1777593600000,0.826,78232
1777680000000,0.841,78690
1777766400000,0.836,78565
1777852800000,0.878,79844
1777939200000,0.913,80913
1778025600000,0.931,81447
1778112000000,0.882,80017
1778198400000,0.888,80199
1778284800000,0.903,80665
1778371200000,0.955,82193
1778457600000,0.938,81736
1778544000000,0.896,80491
1778630400000,0.854,79284
1778716800000,0.915,81075
1778803200000,0.847,79062
1778889600000,0.814,78118
1778976000000,0.79,77412
1779062400000,0.775,76949
1779148800000,0.769,76757
1779235200000,0.793,77470.5
1779321600000,0.796,77554
1779408000000,0.725,75451.01
1779494400000,0.766,76655.99
1779580800000,0.777,76974.88
1779667200000,0.786,77254.92
1779753600000,0.738,75820.94
1779840000000,0.687,74330.48
1779926400000,0.662,73519.16
1780012800000,0.658,73373.29
1780099200000,0.671,73762.15
1780185600000,0.665,73567.99
1780272000000,0.589,71313.86
1780358400000,0.436,66668.6
1780444800000,0.351,64045.64
1780531200000,0.345,63814.8
1780617600000,0.254,61042.14
1780704000000,0.248,60858.64
1780790400000,0.331,63315.72
1780876800000,0.323,63061.78
1780963200000,0.278,61685.44
1781049600000,0.271,61456.49
1781136000000,0.343,63558.21
1781222400000,0.343,63531.04
1781308800000,0.374,64440
1781395200000,0.417,65712.5
1781481600000,0.436,66282.05
1781568000000,0.414,65612.86
1781654400000,0.375,64443.27
1781740800000,0.323,62889.92
1781827200000,0.344,63487.34
1781913600000,0.369,64245.72
1782000000000,0.334,63237.18
1782086400000,0.359,63948.96
1782172800000,0.316,62651.43
1782259200000,0.26,60987
1782345600000,0.219,59696.26
1782432000000,0.231,60019.38
1782518400000,0.229,59940.07
1782604800000,0.213,59473.29
1782691200000,0.238,60163.86
1782777600000,0.185,58526.17
1782864000000,0.235,59963.46
1782950400000,0.286,61479.1
1783036800000,0.321,62522.46
1783123200000,0.34,63086.18
1783209600000,0.357,63587.06
1783296000000,0.371,64000.1
1783382400000,0.348,63311.3
1783468800000,0.312,62237.84
1783555200000,0.345,63185.92
1783641600000,0.377,64114.25
1783728000000,0.366,63780.01
1783814400000,0.364,63743.46
1783900800000,0.317,62256.81
1783987200000,0.41,64975.72
1784073600000,0.401,64713.83
1784160000000,0.37,63788.02
1784246400000,0.374,63891.98
1784332800000,0.404,64792.35
1784419200000,0.4,64681.58
1784505600000,0.418,65212.6
1784592000000,0.462,66518.68
1784678400000,0.447,66082.49
1784764800000,0.412,65050.48
1784851200000,0.38,64086.59
1784937600000,0.387,64307.9
1785024000000,0.422,65338.88
1785110400000,0.367,63697.72
1785196800000,0.372,63850.53
1785283200000,0.373,63894.39
1785369600000,0.401,64716.76
1785456000000,0.338,62817.96
1785542400000,0.338,62759.82
1785628800000,0.363,63499.99
